row_index,examiner_slug,examiner_raw,tier,href,target_file,target_anchor,canonical_question_id,file_exists,anchor_exists,resolves_to_live_question,display_text,live_question_text,text_similarity,status,duplicate_pair
112,nair,Nair,confirmed,/meoclass1/QB5_D.html#q2,QB5_D.html,q2,QB5_D#q2,True,True,True,"Women's empowerment at sea — what IMO and flag State provisions exist, and what is the CE's responsibility?","Women's empowerment at sea — what IMO and flag State provisions exist, and what is the CE's responsibility?",1.0,OK,False
113,nair,Nair,confirmed,/meoclass1/QB5_F.html#q2,QB5_F.html,q2,QB5_F#q2,True,True,True,Communication skills for the CE — how do you handle language barriers and crew management communication?,Communication skills for the CE — how do you handle language barriers and crew management communication?,1.0,OK,False
114,nair,Nair,confirmed,/meoclass1/QB5_G.html#q1,QB5_G.html,q1,QB5_G#q1,True,True,True,Alternate fuels .. transition .. what in your opinion is a long term alternative solution.?,Alternate fuels .. transition .. what in your opinion is a long term alternative solution.?,1.0,OK,False
115,nair,Nair,confirmed,/meoclass1/QB5_G.html#q3,QB5_G.html,q3,QB5_G#q3,True,True,True,Dri cargo hazards,Dri cargo hazards,1.0,OK,False
116,nair,Nair,confirmed,/meoclass1/QB5_H.html#q2,QB5_H.html,q2,QB5_H#q2,True,True,True,You join a ship as Chief Engineer and the main engine type is unfamiliar to you. What actions will you take?,You join a ship as Chief Engineer and the main engine type is unfamiliar to you. What actions will you take?,1.0,OK,False
117,nair,Nair,confirmed,/meoclass1/QB5_I.html#q1,QB5_I.html,q1,QB5_I#q1,True,True,True,"What is the human-machine interface concept called in engine room design (Ergonomic Design)? How do you improve ergonomics, and what do you check when a new design/modification is brought onboard?","What is the human-machine interface concept called in engine room design (Ergonomic Design)? How do you improve ergonomics, and what do you check when a new design/modification is brought onboard?",1.0,OK,False
118,nair,Nair,confirmed,/meoclass1/QB5_I.html#q2,QB5_I.html,q2,QB5_I#q2,True,True,True,"Cost-value analysis — at company level and at IMO level, what does this involve?","Cost-value analysis — at company level and at IMO level, what does this involve?",1.0,OK,False
119,nair,Nair,confirmed,/meoclass1/QB5_I.html#q3,QB5_I.html,q3,QB5_I#q3,True,True,True,"Major accident onboard — who exactly will you contact and how? What is the Emergency Response Contact at the bridge, distinct from MRCC?","Major accident onboard — who exactly will you contact and how? What is the Emergency Response Contact at the bridge, distinct from MRCC?",1.0,OK,False
120,nair,Nair,confirmed,/meoclass1/QB5_I.html#q4,QB5_I.html,q4,QB5_I#q4,True,True,True,"As Chief Engineer, what are your duties as a leader — as distinct from as a manager?","As Chief Engineer, what are your duties as a leader — as distinct from as a manager?",1.0,OK,False
121,nair,Nair,confirmed,/meoclass1/QB5_I.html#q5,QB5_I.html,q5,QB5_I#q5,True,True,True,What is 'industry-led practice' and 'industry-led management practice' in shipping?,What is 'industry-led practice' and 'industry-led management practice' in shipping?,1.0,OK,False
122,nair,Nair,confirmed,/meoclass1/QB5_I.html#q6,QB5_I.html,q6,QB5_I#q6,True,True,True,How do you control/manage stress onboard as Chief Engineer?,How do you control/manage stress onboard as Chief Engineer?,1.0,OK,False
123,nair,Nair,confirmed,/meoclass1/QB6.html#q9,QB6.html,q9,QB6#q9,True,True,True,What are sustainable and alternative fuels in shipping? What is the difference? What is IMO's role regarding seafarers?,What are sustainable and alternative fuels in shipping? What is the difference? What is IMO's role regarding seafarers?,1.0,OK,False
124,nair,Nair,confirmed,/meoclass1/QB6.html#q10,QB6.html,q10,QB6#q10,True,True,True,"What is a dual fuel engine and a tri-fuel engine? Alarms, monitoring vs conventional engine? LPG bunkering procedures?","What is a dual fuel engine and a tri-fuel engine? Alarms, monitoring vs conventional engine? LPG bunkering procedures?",1.0,OK,False
125,nair,Nair,confirmed,/meoclass1/QB6.html#q13,QB6.html,q13,QB6#q13,True,True,True,"As Chief Engineer, how will you carry out voyage optimisation? Specific practical applications?","As Chief Engineer, how will you carry out voyage optimisation? Specific practical applications?",1.0,OK,False
126,nair,Nair,confirmed,/meoclass1/QB6.html#q14,QB6.html,q14,QB6#q14,True,True,True,What is EU MRV and how does it differ from IMO DCS?,What is EU MRV and how does it differ from IMO DCS?,1.0,OK,False
127,nair,Nair,confirmed,/meoclass1/QB6_C.html#q1,QB6_C.html,q1,QB6_C#q1,True,True,True,Fail safe — define fail safe. Give specific examples of fail safe systems onboard.,Fail safe — define fail safe. Give specific examples of fail safe systems onboard.,1.0,OK,False
128,nair,Nair,confirmed,/meoclass1/QB6_C.html#q2,QB6_C.html,q2,QB6_C#q2,True,True,True,Checks on main engine after layup — what are the mandatory checks before restart?,Checks on main engine after layup — what are the mandatory checks before restart?,1.0,OK,False
129,nair,Nair,confirmed,/meoclass1/QB6_C.html#q3,QB6_C.html,q3,QB6_C#q3,True,True,True,Manual desludging of purifier — explain the procedure step by step.,Manual desludging of purifier — explain the procedure step by step.,1.0,OK,False
130,nair,Nair,confirmed,/meoclass1/QB6_D.html#q3,QB6_D.html,q3,QB6_D#q3,True,True,True,NOx reduction methods — EGR vs SCR for NOx reduction; which is commercially better?,NOx reduction methods — EGR vs SCR for NOx reduction; which is commercially better?,1.0,OK,False
131,nair,Nair,confirmed,/meoclass1/QB6_G.html#q1,QB6_G.html,q1,QB6_G#q1,True,True,True,"New type of engine — what problems are commonly faced, how do you mitigate them, and what does the maker recommend to avoid these in future designs?","New type of engine — what problems are commonly faced, how do you mitigate them, and what does the maker recommend to avoid these in future designs?",1.0,OK,False
132,nair,Nair,confirmed,/meoclass1/QB6_G.html#q2,QB6_G.html,q2,QB6_G#q2,True,True,True,What are the latest developments in main engine technology (not GHG/emissions-related)?,What are the latest developments in main engine technology (not GHG/emissions-related)?,1.0,OK,False
133,nair,Nair,confirmed,/meoclass1/QB7_A.html#q1,QB7_A.html,q1,QB7_A#q1,True,True,True,SEEMP Part III — why was it added and what are its specific contents?,SEEMP Part III — why was it added and what are its specific contents?,1.0,OK,False
134,nair,Nair,confirmed,/meoclass1/QB7_G.html#q1,QB7_G.html,q1,QB7_G#q1,True,True,True,"What are e-fuels, and how do they relate to shipping's net-zero target?","What are e-fuels, and how do they relate to shipping's net-zero target?",1.0,OK,False
135,nair,Nair,confirmed,/meoclass1/QB7_I.html#q5,QB7_I.html,q5,QB7_I#q5,True,True,True,How does the FuelEU Maritime GHG intensity reduction trajectory influence main engine and fuel technology selection onboard?,How does the FuelEU Maritime GHG intensity reduction trajectory influence main engine and fuel technology selection onboard?,1.0,OK,False
136,nair,Nair,confirmed,/meoclass1/QB7_I.html#q7,QB7_I.html,q7,QB7_I#q7,True,True,True,What are Wind-Assisted Propulsion Systems (WAPS) and what is their current adoption status on merchant ships?,What are Wind-Assisted Propulsion Systems (WAPS) and what is their current adoption status on merchant ships?,1.0,OK,False
137,nair,Nair,confirmed,/meoclass1/QB7_I.html#q8,QB7_I.html,q8,QB7_I#q8,True,True,True,What is Onboard Carbon Capture (OCC) technology and what is its current state of deployment on merchant vessels?,What is Onboard Carbon Capture (OCC) technology and what is its current state of deployment on merchant vessels?,1.0,OK,False
138,nair,Nair,confirmed,/meoclass1/QB7_I.html#q9,QB7_I.html,q9,QB7_I#q9,True,True,True,What is shore power (cold ironing) and how does its uptake affect a vessel's CII and emissions compliance?,What is shore power (cold ironing) and how does its uptake affect a vessel's CII and emissions compliance?,1.0,OK,False
139,nair,Nair,confirmed,/meoclass1/QB8_A.html#q1,QB8_A.html,q1,QB8_A#q1,True,True,True,Chemical tanker certificates — full list?,Chemical tanker certificates — full list?,1.0,OK,False
140,nair,Nair,confirmed,/meoclass1/QB8_A.html#q2,QB8_A.html,q2,QB8_A#q2,True,True,True,COF — contents and who issues it?,COF — contents and who issues it?,1.0,OK,False
141,nair,Nair,confirmed,/meoclass1/QB8_A.html#q5,QB8_A.html,q5,QB8_A#q5,True,True,True,IMDG segregation and stowage?,IMDG segregation and stowage?,1.0,OK,False
142,nair,Nair,confirmed,/meoclass1/QB8_A.html#q6,QB8_A.html,q6,QB8_A#q6,True,True,True,IMDG DG cargo documents?,IMDG DG cargo documents?,1.0,OK,False
143,nair,Nair,confirmed,/meoclass1/QB8_B.html#q1,QB8_B.html,q1,QB8_B#q1,True,True,True,P&A Manual (Procedures & Arrangements Manual) — contents and purpose?,P&A Manual (Procedures & Arrangements Manual) — contents and purpose?,1.0,OK,False
144,nair,Nair,confirmed,/meoclass1/QB8_B.html#q2,QB8_B.html,q2,QB8_B#q2,True,True,True,"CSC Convention — container test, CSC plate contents, inspection scheme?","CSC Convention — container test, CSC plate contents, inspection scheme?",1.0,OK,False
145,nair,Nair,confirmed,/meoclass1/QB8_B.html#q5,QB8_B.html,q5,QB8_B#q5,True,True,True,"VGM (Verified Gross Mass) — SOLAS VI/2, procedure and CE role?","VGM (Verified Gross Mass) — SOLAS VI/2, procedure and CE role?",1.0,OK,False
146,nair,Nair,confirmed,/meoclass1/QB8_E.html#q1,QB8_E.html,q1,QB8_E#q1,True,True,True,Coal cargo — special precautions for carriage. Reasons for coal cargo fires. What fire-fighting provisions apply?,Coal cargo — special precautions for carriage. Reasons for coal cargo fires. What fire-fighting provisions apply?,1.0,OK,False
147,nair,Nair,confirmed,/meoclass1/QB8_F.html#q1,QB8_F.html,q1,QB8_F#q1,True,True,True,LPG (as an alternative marine fuel) is a hot topic now. Have you experienced any issues onboard?,LPG (as an alternative marine fuel) is a hot topic now. Have you experienced any issues onboard?,1.0,OK,False
148,nair,Nair,confirmed,/meoclass1/QB8_H.html#q3,QB8_H.html,q3,QB8_H#q3,True,True,True,"What different chemicals are carried, and where do you refer if in doubt about a chemical?","What different chemicals are carried, and where do you refer if in doubt about a chemical?",1.0,OK,False
149,nair,Nair,confirmed,/meoclass1/QB8_H.html#q4,QB8_H.html,q4,QB8_H#q4,True,True,True,"After ship delivery, how do you verify tank cleaning is proper (first-time tank cleaning machine operation)?","After ship delivery, how do you verify tank cleaning is proper (first-time tank cleaning machine operation)?",1.0,OK,False
150,nair,Nair,confirmed,/meoclass1/QB9_A.html#q4,QB9_A.html,q4,QB9_A#q4,True,True,True,General Average — explanation and procedure. What is the Sue and Labour clause? What is subrogation? What are the ITC (Institute Time Clauses) and key,General Average — explanation and procedure. What is the Sue and Labour clause? What is subrogation? What are the ITC (Institute Time Clauses) and key,1.0,OK,False
151,nair,Nair,confirmed,/meoclass1/QB9_A.html#q8,QB9_A.html,q8,QB9_A#q8,True,True,True,"UNCLOS — explain in detail. Rights denied in war risk area. Sovereign vs jurisdiction — difference. EEZ, Continental Shelf. What is hot pursuit — cond","UNCLOS — explain in detail. Rights denied in war risk area. Sovereign vs jurisdiction — difference. EEZ, Continental Shelf. What is hot pursuit — cond",1.0,OK,False
152,nair,Nair,confirmed,/meoclass1/QB9_A.html#q9,QB9_A.html,q9,QB9_A#q9,True,True,True,Actions and precautions when your ship goes to a war risk area. What is vessel hardening? BMP5 measures. How do you motivate crew during a missile att,Actions and precautions when your ship goes to a war risk area. What is vessel hardening? BMP5 measures. How do you motivate crew during a missile att,1.0,OK,False
153,nair,Nair,confirmed,/meoclass1/QB9_B.html#q2,QB9_B.html,q2,QB9_B#q2,True,True,True,What is the OPRC Convention and SOPEP/SMPEP? What is an oil pollution incident in the high seas — actions and reporting? Insurance-related aspects of,What is the OPRC Convention and SOPEP/SMPEP? What is an oil pollution incident in the high seas — actions and reporting? Insurance-related aspects of,1.0,OK,False
154,nair,Nair,confirmed,/meoclass1/QB9_B.html#q3,QB9_B.html,q3,QB9_B#q3,True,True,True,Demurrage and laytime — what are they? How do they apply in a charter party? What are the CE's implications?,Demurrage and laytime — what are they? How do they apply in a charter party? What are the CE's implications?,1.0,OK,False
155,nair,Nair,confirmed,/meoclass1/QB9_B.html#q4,QB9_B.html,q4,QB9_B#q4,True,True,True,Off-hire clause in a charter party — when does it apply and what are the implications for the CE?,Off-hire clause in a charter party — when does it apply and what are the implications for the CE?,1.0,OK,False
156,nair,Nair,confirmed,/meoclass1/QB9_C.html#q4,QB9_C.html,q4,QB9_C#q4,True,True,True,Oil tanker liabilities — what are the specific liabilities of a CE on an oil tanker? Which conventions apply?,Oil tanker liabilities — what are the specific liabilities of a CE on an oil tanker? Which conventions apply?,1.0,OK,False
157,nair,Nair,confirmed,/meoclass1/QB9_C.html#q5,QB9_C.html,q5,QB9_C#q5,True,True,True,Insurance principles — list all principles of marine insurance and explain each.,Insurance principles — list all principles of marine insurance and explain each.,1.0,OK,False
158,nair,Nair,confirmed,/meoclass1/QB9_C.html#q6,QB9_C.html,q6,QB9_C#q6,True,True,True,"P&I Club — explain in detail: types of cover, mutual structure, club calls, defence cover.","P&I Club — explain in detail: types of cover, mutual structure, club calls, defence cover.",1.0,OK,False
159,nair,Nair,confirmed,/meoclass1/QB9_E.html#q2,QB9_E.html,q2,QB9_E#q2,True,True,True,Latest MS Act Updates & DG Website Differences,Latest MS Act Updates & DG Website Differences,1.0,OK,False
160,nair,Nair,confirmed,/meoclass1/QB9_G.html#q4,QB9_G.html,q4,QB9_G#q4,True,True,True,What is an Official Log Book?,What is an Official Log Book?,1.0,OK,False
161,nair,Nair,confirmed,/meoclass1/QB9_G.html#q5,QB9_G.html,q5,QB9_G#q5,True,True,True,"Maritime Single Window — what is it, and how does it relate to the FAL Convention?","Maritime Single Window — what is it, and how does it relate to the FAL Convention?",1.0,OK,False
162,nair,Nair,confirmed,/meoclass1/QB9_G.html#q6,QB9_G.html,q6,QB9_G#q6,True,True,True,"What is the difference between a Convention, a Protocol, and a Treaty in international maritime law?","What is the difference between a Convention, a Protocol, and a Treaty in international maritime law?",1.0,OK,False
163,nair,Nair,confirmed,/meoclass1/QB9_G.html#q7,QB9_G.html,q7,QB9_G#q7,True,True,True,What is the difference between General Average and Particular Average?,What is the difference between General Average and Particular Average?,1.0,OK,False
164,nair,Nair,confirmed,/meoclass1/QB9_H.html#q1,QB9_H.html,q1,QB9_H#q1,True,True,True,"How is an amendment ratified in India, and which authority decides before Parliament?","How is an amendment ratified in India, and which authority decides before Parliament?",1.0,OK,False
165,nair,Nair,confirmed,/meoclass1/QB9_H.html#q7,QB9_H.html,q7,QB9_H#q7,True,True,True,Wreck Removal Convention — what is strict liability under it?,Wreck Removal Convention — what is strict liability under it?,1.0,OK,False
166,nair,Nair,confirmed,/meoclass1/QB9_H.html#q9,QB9_H.html,q9,QB9_H#q9,True,True,True,What is a Contract of Affreightment?,What is a Contract of Affreightment?,1.0,OK,False
167,nair,Nair,confirmed,/meoclass1/QB9_H.html#q13,QB9_H.html,q13,QB9_H#q13,True,True,True,What certificates does the CE manage? How do you know the latest revision of your company's SMS from the certificate?,What certificates does the CE manage? How do you know the latest revision of your company's SMS from the certificate?,1.0,OK,False
